logFC	logCPM	LR	PValue	FDR
BNC2	-1.53258537897709	3.58393095262623	16.5384092397798	4.76745027844018e-05	0.000311460868141334
BOC	-1.82173764119517	4.59494524314789	22.8041016193419	1.79382460993273e-06	1.77759975078412e-05
BOP1	1.82135435551569	5.36688816528595	24.3538064780006	8.01681753067553e-07	8.7190301426476e-06
BRCA1	2.0186111567421	5.4514335327907	47.947635652497	4.37755668015947e-12	1.34123472728219e-10
BRCA2	2.44130338759967	4.73288852860801	52.3067882877984	4.74730592656719e-13	1.83193414705666e-11
BRIP1	2.48117542308742	3.59948819276002	49.905602437355	1.61323374569623e-12	5.50328913866888e-11
BRIX1	1.32544642739323	5.48527104443436	26.606936209261	2.49346957412658e-07	3.03900214393549e-06
BSPRY	-1.02594633273795	3.97619100702244	8.69455429101626	0.00319162151885172	0.0109045695465982
BST2	1.64802924634037	6.5955905194324	12.0579947464965	0.000515707348966691	0.00236599739026798
BTBD3	-1.22735230654016	6.12212178828005	25.8597297977288	3.67149326200066e-07	4.3196342058525e-06
BTC	-1.76873150524814	1.24762718296712	22.563639513729	2.03296027716083e-06	1.9756433354259e-05
BTD	-1.49164113882172	3.78342422311963	49.8986167036635	1.61898758141089e-12	5.50871969860015e-11
BTG2	-1.49155062079931	7.24883326043709	26.6128592549494	2.48583705603269e-07	3.0375793631188e-06
BTN3A3	1.00117429152338	4.7466685877773	9.36778906288836	0.00220831722865758	0.00801241415529379
BUB1B	2.8584911045995	5.36940572171482	69.1633128324142	9.06384801768277e-17	6.73983664955332e-15
BUB1	3.15600801417747	5.57529134775476	82.9988209963707	8.21023426712426e-20	1.01561365195941e-17
BVES	-2.42603178183995	3.42968624406182	46.8997119439711	7.47136921435915e-12	2.17342951475292e-10
BYSL	1.08606264733653	4.59239955242439	16.52422159195	4.8032548316202e-05	0.000313535213624678
BZRAP1	-1.77398154910419	3.70275943894602	23.3345226389389	1.36134521098009e-06	1.39897245438916e-05
C10orf55	2.94592333600668	1.11537361991932	17.926175779992	2.29640939112974e-05	0.000165913071511972
C11orf45	1.03496382172227	2.09963145111765	6.05906339781174	0.0138351040253821	0.0364420769910364
C11orf80	1.17615860763214	4.22178113995189	14.333898534517	0.000153083336095044	0.000848013122908038
C11orf82	2.72039177034683	4.20323684098056	46.9420287657712	7.31177725914946e-12	2.13639478591837e-10
C12orf56	2.35098537250042	1.64119698035618	7.08797732190197	0.00776027839612974	0.0226394191869458
C14orf132	-2.41388878282709	4.45798993076266	62.0732412295845	3.30917655238967e-15	1.91267514617597e-13
C14orf159	-1.56796453604697	5.08658940688513	81.2401880668592	1.99885553983419e-19	2.32077648467064e-17
C14orf37	-1.52722083004074	2.09862730052187	29.8140951321968	4.75522198552596e-08	6.74599337625098e-07
C15orf52	-1.4494928999342	4.25426477141346	18.7838876323853	1.46398714932378e-05	0.000110981293862826
C15orf59	-1.387927475438	1.50950360139588	6.07095857636983	0.0137422361015187	0.036269638492463
C16orf45	-1.99109147893623	3.38721831795726	68.0402767063101	1.6018980166861e-16	1.15232185591615e-14
C16orf59	2.6655024873296	3.04014155189428	46.7286243527063	8.15293961289675e-12	2.33071941071925e-10
C16orf89	-6.19320094622505	3.09727569402271	64.3761956282458	1.02792590637806e-15	6.38761844921128e-14
C16orf93	1.57011790176167	0.997680529606049	22.7535547170867	1.84163165192552e-06	1.81909227946912e-05
C17orf103	-1.26350535683987	4.06226438251906	34.5366347372162	4.18303879931672e-09	7.46181961560055e-08
C17orf107	-1.49138393289309	2.27585288104637	29.139457563714	6.73512326392214e-08	9.19980304657104e-07
C17orf51	-1.04202427473523	3.60007979983056	14.1399378344283	0.000169702337109365	0.000927407156886685
C17orf53	2.58577804951625	3.4078709300518	49.3195778976427	2.17481136509307e-12	7.16064756924675e-11
C17orf96	1.6024512242836	4.19391792107116	17.1886262925112	3.38456685432708e-05	0.000234545166931273
C18orf54	1.47107371280147	3.07844693873224	18.2937757806603	1.89324741072886e-05	0.000139294178590368
C18orf56	2.45065037997203	0.845874941880799	24.1609154319478	8.8612489736617e-07	9.55109864946142e-06
C19orf40	2.11241351327763	1.67142350348584	34.9951948129384	3.30519974238818e-09	6.02584349727961e-08
C1QB	1.02780779026904	6.84970538339266	4.6263173856311	0.0314850740151499	0.0714446150633505
C1QTNF3	-1.98371615547793	3.03291557149359	34.5843223238172	4.08180538460448e-09	7.30091568521958e-08
C1QTNF6	2.45291857019208	4.89686963512156	25.6282401915265	4.13936917377529e-07	4.8271973906687e-06
C1orf106	1.07936467069105	7.49216518266343	9.39235271683151	0.00217892402885067	0.00792749819842427
C1orf112	1.82005412858525	3.83143222645023	56.5853418135788	5.38114823522284e-14	2.44759031070136e-12
C1orf115	-1.08468993557332	4.51639477557265	13.1975557858198	0.000280314463826419	0.00141720482933784
C1orf116	-1.64559366859154	7.2755864375135	21.5658637599156	3.41883011886581e-06	3.08277459553748e-05
C1orf74	1.02549720941626	3.2349930818463	5.59565672273573	0.0180050600828533	0.0452640028977486
C1orf95	-3.22747626151062	0.963341300569556	29.3191054005688	6.13874521144407e-08	8.48146467835842e-07
C20orf194	-1.34172526705478	5.14984536021399	26.3507666713214	2.84705875148747e-07	3.42267662440401e-06
C20orf24	1.04057026074656	7.03813665546267	16.4177366704839	5.08075860276678e-05	0.000328363871417095
C21orf58	1.68666970932083	2.94463539637642	21.1078614288859	4.34143406656717e-06	3.80803322101279e-05
C22orf23	-2.11210766799689	2.44580732734874	47.5429962410135	5.3810666127655e-12	1.62240997008119e-10
C22orf39	-1.06114791856755	4.34686564200352	40.5511368192417	1.91537066682922e-10	4.36348470673865e-09
C2CD4A	2.31384757193498	4.15144349416427	8.07285146223629	0.0044933352443412	0.0144740290323923
C2CD4D	1.09586482207279	1.50453933532635	6.93183667806292	0.00846746890785119	0.0242797700312648
C2orf40	-5.46989400072785	1.85778910509726	63.8553240059721	1.33899999226848e-15	8.24325762682124e-14
C2	2.03871943966565	5.91053883389808	13.9320234905879	0.000189541577728228	0.00101405510218708
C3orf18	-2.90891454890208	1.52248490505881	173.78516116332	1.10281176239545e-39	6.63491658503006e-37
C3orf70	-1.83937156871184	3.60347251543151	33.1611051932782	8.48305029312795e-09	1.41057353869148e-07
C3orf72	3.91833978334032	0.944380688345875	7.94335137698812	0.00482643672982957	0.0153564222490443
C4BPA	6.22531994125038	2.88606029627103	7.79577822802673	0.00523684499064465	0.0163942479413842
C4orf21	1.35400296150968	3.47878367226149	25.8119899484906	3.76343339222903e-07	4.41994714991512e-06
C4orf46	1.43678738806239	4.14303080718345	29.7276708715906	4.97200285279078e-08	7.03092198285671e-07
C5orf34	2.50453187844737	2.11107700329708	38.6331680437814	5.1142399936563e-10	1.08134313987276e-08
C5	-1.79691864456729	3.29163363565176	24.4395914972568	7.6676641112664e-07	8.38061124498118e-06
C6orf141	1.40477251175909	2.74261362799076	6.05092625061337	0.0138990039510483	0.0365739992636332
C6orf223	4.98268588944447	3.16528153703562	20.6968513621344	5.38044029869458e-06	4.60345881018238e-05
C7	-3.48651438903681	5.10767067262447	29.654755500754	5.16258223416591e-08	7.25392127934394e-07
C8orf76	1.14531848938069	4.48755349836549	26.172807217487	3.12187930438426e-07	3.72598687762219e-06
C9orf152	-1.46222544747014	4.89197664413398	4.86575280224122	0.0273948441514339	0.0637815579926788
C9orf169	-1.3232492576699	4.44705140568741	3.95794311864768	0.0466506736567969	0.0979797392131647
C9orf172	-1.74317241816536	2.88270772632673	33.9227021560619	5.73456446026416e-09	9.84470754812664e-08
CA1	6.84997043574562	1.26650683638519	4.06525624226782	0.0437740431071165	0.0931949870622156
CA2	-2.30241381171815	7.41925338721719	22.3718848992912	2.24638539540168e-06	2.15613902056103e-05
CA9	-2.99006779279943	5.82727523715222	30.4927596682763	3.35114867406141e-08	4.91204915281027e-07
CAB39L	-2.46090223146921	3.95445132172465	99.8467451875479	1.64657735631952e-23	3.20501439533017e-21
CABYR	3.26366423234155	3.44830031941929	16.6101377103907	4.59049929995261e-05	0.000301837301212979
CACNA1C	-1.95771749606728	4.17317878898085	40.3393871241844	2.1346184497266e-10	4.82146924924595e-09
CACNA1D	1.56162535261587	3.24935927903199	4.17693472948747	0.0409777512001505	0.0883650723340472
CACNA1H	-2.62474351041509	5.90036688374353	50.4939677667334	1.19531632443383e-12	4.18550446301749e-11
CACNA2D2	-2.62590307493594	1.93266297104953	38.3123794332177	6.02790324181945e-10	1.25448627843903e-08
CACNB2	-2.40215089126761	2.34459626647896	48.3854045620725	3.50164743380922e-12	1.10089799130401e-10
CACNB4	-1.19480399390512	1.53631373229042	7.24997840374064	0.00709018649548553	0.0209945656497196
CACYBP	1.01473339677463	5.8333451181813	23.0344449755462	1.59124735194375e-06	1.6065408047542e-05
CADM3	-3.86726028791703	2.13616665793985	43.5615117357526	4.10840284382138e-11	1.03578704839657e-09
CADPS2	-1.41662288392937	5.02431397427557	19.7967154145128	8.61305593316407e-06	6.9386736659379e-05
CAD	1.10361987732865	7.07632872953644	22.132270774709	2.54495425530879e-06	2.39580473138457e-05
CALCOCO1	-1.29743294377756	5.96462783964249	48.3523578359519	3.56115765120895e-12	1.11695456567303e-10
CALD1	-1.63986428793244	8.97631655561315	26.4921245996746	2.64614690197771e-07	3.20736267349606e-06
CAMK2N1	1.01156178952257	6.76667958959933	3.96105493098108	0.0465645129745988	0.0978453554106666
CAMK2N2	1.44782801403634	1.79647018579855	7.46506223547556	0.00629078565801374	0.0190493797688103
CAND2	-1.71066419933231	2.44537342122052	20.1786570580017	7.05355516014225e-06	5.83547021682118e-05
CAP1	1.10427273747095	9.18567647676519	5.98390996644866	0.0144369619001953	0.0376675788903971
CAP2	-1.44794637238618	3.49414711227473	21.7496579098734	3.10645253739091e-06	2.84086340556497e-05
CAPN13	-2.8332392708805	3.05275551273701	20.1862543084349	7.02559657265976e-06	5.8222063031281e-05
CAPN9	-3.56474558558824	2.57176681638424	18.5416778270717	1.66229408051908e-05	0.000124235598248168
CARD11	1.99238044373444	5.14145989916888	9.87065294038143	0.00167935900543139	0.00635085594168282
CARD14	1.15055103473927	4.01578033429461	6.78182119316736	0.00920908818132103	0.0260730462391369
CARD16	1.46289285651804	2.3683230601722	15.0317645703902	0.00010571675116097	0.000616145714824568
CARD9	1.90234660423276	1.85683216114999	12.3071147350521	0.000451234957040474	0.0021163352013216
CARNS1	-2.65497519112624	2.36437146665927	51.9973928837098	5.55743744173165e-13	2.10166405653600e-11
CASC5	2.43163623451921	5.11333839074858	49.1834610518462	2.33107858321603e-12	7.61831015492526e-11
CASP1	1.7115699706993	4.80832426554095	15.899587821163	6.6793261870838e-05	0.000417410582682914
CASP8	1.07617110820173	5.56581535828327	21.4265546066047	3.67644016384169e-06	3.29460812515969e-05
CASQ2	-3.94460817003331	2.57152200589485	54.9613116482066	1.2292586903633e-13	5.28261948884695e-12
CBFB	1.26275258075482	6.16876537629393	38.1698798237479	6.48457004834439e-10	1.33899795881258e-08
CBS	-1.09138211756328	4.21680136229845	4.56854261491983	0.032564257539304	0.0733666732710141
CBX2	2.82590892266119	4.82818952802905	24.3064846452403	8.21619969342994e-07	8.9285401594613e-06
CBX3	1.42823353295107	7.27774322533145	45.9930822571785	1.18671290627339e-11	3.28605272540473e-10
CBX6	-1.00236822184822	5.42449701626573	10.5142531106937	0.00118457299558419	0.00474402667762551
CBX7	-2.22697574781053	5.04503154310888	92.2037443931728	7.81966740195764e-22	1.3269374068245e-19
CBX8	1.31644005678045	2.45904847587348	23.1327108703854	1.51196550244603e-06	1.53551825276868e-05
CC2D2A	-1.10909733824698	3.51710952474191	18.4080059017636	1.78307247658254e-05	0.000132217071708944
CCDC103	1.73651289058723	1.22259419738554	20.4173673131262	6.22621887935055e-06	5.25910868456183e-05
CCDC106	-1.02432767234675	3.58113076505014	14.3527471918468	0.000151558390089878	0.000841101405127728
CCDC107	-1.24844674157795	3.96064793039313	34.6620342560268	3.92206466554218e-09	7.04375141290587e-08
CCDC109B	1.1501453035305	4.02999267788268	15.1830313959424	9.75763144088708e-05	0.000574264160745137
CCDC136	-1.70540632243293	1.50930753846908	24.6257521665783	6.96151909160483e-07	7.71068340556331e-06
CCDC138	1.37286444883667	2.4378075289207	18.693622330953	1.53495026927441e-05	0.000115632337872033
CCDC149	-1.60063832525101	3.90660906465447	50.3309870684607	1.29882384559838e-12	4.51213449352758e-11
CCDC150	3.08689215693062	1.79434096587812	54.2372377766899	1.77687445633338e-13	7.25886120494709e-12
CCDC18	1.57727533389031	2.77599021557806	31.9427423000809	1.58784523804249e-08	2.4960474549561e-07
CCDC28B	1.11077584738341	1.84238910827916	12.8305945656818	0.000340997380907553	0.00167412512377314
CCDC34	1.75154400112764	4.01901557161667	28.2219398341804	1.08171456633013e-07	1.4246342288503e-06
CCDC58	1.26898303991116	3.2858299390833	18.3354320313125	1.85229923591943e-05	0.000136737494069323
CCDC69	-2.17787107198863	5.10798259184746	47.3701080366771	5.87721212446137e-12	1.75081906398019e-10
CCDC77	1.48690776597652	3.13504447797411	25.0594081816582	5.55908537548662e-07	6.33219053613949e-06
CCDC78	1.55606164246234	1.17122746054477	8.54016706128706	0.00347393746815622	0.0116970328996479
CCDC80	-1.75967304911228	6.57267876192772	19.818257103939	8.51653167327125e-06	6.87346422118404e-05
CCKAR	-6.80502175686561	1.12559848100879	22.8119959623681	1.78647139205355e-06	1.77254387895208e-05
CCKBR	-7.04077919328002	2.41671948024002	44.4117619245035	2.66083654304274e-11	6.93284104010114e-10
CCL14	-2.29041125983804	2.63842503922462	18.5612075992162	1.64534969893523e-05	0.000123177876782278
CCL20	4.77811847540536	5.79245444382448	25.7938604754306	3.79894974540324e-07	4.45375543225485e-06
CCL22	1.03964392770014	2.97002674804432	4.81403939589524	0.028228801336186	0.0653210514835241
CCL25	11.5515508338384	4.24098814621896	8.81975416970164	0.00297986807931565	0.0103088170145901
CCL3	3.98993040145958	1.67068037486879	32.6193691746623	1.12092093414862e-08	1.81375421569574e-07
CCL4	2.15804119668812	2.83219615785753	16.8444960679801	4.05708154635804e-05	0.000271991217879843
CCL5	1.30392133031252	5.007692881429	5.43065191286402	0.0197862915060775	0.0488709226125831
CCNA1	5.68777328015193	3.66431298781706	7.91452978711712	0.00490393245242862	0.0155693091725462
CCNA2	2.39378285971352	5.78654605762713	59.6664623764999	1.12375313899184e-14	5.76511494096745e-13
CCNB1	2.42945236520342	5.9279383435872	51.5415372066354	7.00982029903876e-13	2.59167546028148e-11
CCNB2	3.00418837171024	5.61578996051882	64.8031827572731	8.27653535503611e-16	5.2165819980599e-14
CCND1	1.53306518938346	9.59433331874951	7.17234685089394	0.00740358579662185	0.0217474171336189
CCNE1	2.46453344183895	4.18749676690698	22.968663452495	1.64663752893403e-06	1.64987845064125e-05
CCNE2	1.53298779296269	4.00775943750173	17.9780641429728	2.23465291655314e-05	0.000161893081573603
CCNF	2.02446837083621	5.14075400392857	49.1692426710032	2.34803655392966e-12	7.65483049946134e-11
CCNG1	-1.01886737683482	6.32982593016314	24.6357679182553	6.9254318560201e-07	7.68357217487695e-06
CCNI	-1.02771506303457	7.80056101955817	41.2530774766756	1.33741115676132e-10	3.1383375333847e-09
CCNJL	-1.74306023894734	2.629645592457	21.7678186859925	3.07718546601637e-06	2.82256596175972e-05
CCPG1	-1.39905582818975	6.35985945504008	45.7735818022495	1.32741702534037e-11	3.64516426294711e-10
CCR5	1.04091417527437	2.10849956007779	5.80613204054262	0.0159703832075049	0.040950017848612
CCR6	1.04066055577851	2.29524308814745	5.62306148619868	0.0177256593238185	0.0446742719193928
CCRL2	1.23883274960939	2.69351924535074	5.85844947712476	0.015502444670623	0.0399680966570985
CCT2	1.21233706502135	7.50747316264419	13.941264984346	0.000188612034188533	0.00100997979506244
CCT5	1.35628165587459	8.41907231470081	31.6787769324358	1.81899168923198e-08	2.82252919093487e-07
CCT6A	1.14947577181699	8.03775897527367	19.6117544049537	9.48836590460319e-06	7.57010314124942e-05
CD101	1.09110513583916	1.98856889715982	11.1166866520854	0.000855544869897824	0.00361211862774086
CD177	5.02950483644663	4.21078893215858	15.4989983062366	8.25489872411567e-05	0.000499596888488317
CD247	1.03437653999418	1.36893977268961	5.00782869731449	0.025232936368091	0.0596020532541087
CD274	1.56055975804993	1.81650431129697	8.98140475985656	0.00272740888573122	0.00957051537951708
CD28	1.12925186033094	1.41435144343728	5.75349483451865	0.0164558879096518	0.0419672702065803
CD2	1.13093108025149	3.57388818334368	5.71835904939016	0.0167884136388203	0.0426919198700144
CD300A	1.67285313280097	2.14325958103866	17.866081322667	2.37007899176817e-05	0.000170676635119932
CD300LF	3.15464762988628	0.873673652156319	39.0216942277981	4.19122091445349e-10	8.97366569128264e-09
CD302	-1.11705616185543	5.21573291143197	17.170855467307	3.41637787717194e-05	0.000236254846302235
CD36	-1.33085961712575	4.49609899417962	8.36449763966863	0.00382622380180952	0.0126863472546971
CD38	1.68686233013879	2.9253320153834	7.28601570525805	0.00694934284405676	0.0206560749795498
CD3D	1.06125312364064	2.23643452258673	4.7138956109697	0.0299197782759007	0.0685627052042628
CD3E	1.1272220458505	4.17620772200729	5.23903178248912	0.0220855622485769	0.053460954996738
CD44	1.39341573109801	9.7414973352617	10.5078535788082	0.00118868249710255	0.00475699126738359
CD52	1.08622083161649	3.46979188948973	4.69311089122323	0.030283771929143	0.069243272116299
CD55	1.83368651592936	8.14526914807773	10.5164201407229	0.00118318468352799	0.00474133589802497
CD6	1.01081224463226	2.93024128644617	5.48603561113597	0.0191689611309614	0.047638071635262
CD70	2.97579690907326	1.23511868960676	11.1581329956177	0.000836640782006391	0.0035447430827902
CD74	1.32276092926649	10.9639754005761	6.29099715022267	0.0121352760413261	0.0328202929470764
CD7	1.35602025881104	3.96415653846413	7.20213224100641	0.0072817013122414	0.0214656121534136
CD80	3.61772505959628	0.941525068924593	39.485570705514	3.30492453162008e-10	7.2640522276181e-09
